,tweet_id,name,stage,rating_numerator,rating_denominator,rating,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,img_num,source,text,jpg_url
304,792773781206999040,Monster,None ,12.0,10.0,12.0,yorkshire terrier,0.912804,True,silky terrier,0.06782250000000001,True,australian terrier,0.00445069,True,7915,1861,1,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug ,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
305,792394556390137856,BeBe,None ,12.0,10.0,12.0,cocker spaniel,0.746387,True,irish setter,0.0916151,True,miniature poodle,0.061078199999999985,True,14524,4745,2,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial ,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
306,792050063153438720,Remus,None ,11.0,10.0,11.0,komondor,0.942856,True,swab,0.05271519999999999,False,tibetan terrier,0.002743,True,7741,1987,2,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 ,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
307,791672322847637504,None,None ,13.0,10.0,13.0,golden retriever,0.705092,True,labrador retriever,0.219721,True,kuvasz,0.015965,True,12677,3451,1,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 ,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
308,791406955684368384,Levi,None ,12.0,10.0,12.0,pembroke,0.972629,True,cardigan,0.0270259,True,basenji,0.000152502,True,14152,4555,4,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets ,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
309,791026214425268224,Alfie,None ,11.0,10.0,11.0,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,0,4555,1,Twitter for iPhone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 ,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg
310,790946055508652032,Betty,puppo,12.0,10.0,12.0,dishwasher,0.700466,False,golden retriever,0.245773,True,chow,0.0390117,True,17900,5191,1,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
311,790723298204217344,Happy,None ,12.0,10.0,12.0,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.07853049999999999,True,0,2566,1,Twitter for iPhone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
312,790698755171364864,Mosby,None ,12.0,10.0,12.0,bernese mountain dog,0.996541,True,entlebucher,0.00105698,True,appenzeller,0.000997907,True,8835,2107,1,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby ,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
313,790581949425475584,Duke,None ,11.0,10.0,11.0,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,22288,7941,2,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary ,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
314,789986466051088384,Happy,None ,12.0,10.0,12.0,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.07853049999999999,True,9969,2566,1,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
315,789530877013393408,Rizzy,None ,12.0,10.0,12.0,schipperke,0.363272,True,kelpie,0.197021,True,norwegian elkhound,0.151024,True,12678,3731,3,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af ,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
316,789268448748703744,Stella,None ,10.0,10.0,10.0,malamute,0.81286,True,siberian husky,0.120853,True,eskimo dog,0.0242693,True,9819,2851,1,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with ,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
317,788908386943430656,Lucy,None ,11.0,10.0,11.0,remote control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden retriever,0.0340897,True,29517,13692,1,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
318,788765914992902144,Butter,None ,12.0,10.0,12.0,cocker spaniel,0.500509,True,golden retriever,0.27273400000000003,True,jigsaw puzzle,0.041475800000000014,False,29543,11383,1,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
319,788412144018661376,Dexter,None ,11.0,10.0,11.0,golden retriever,0.805238,True,labrador retriever,0.113798,True,brittany spaniel,0.0385587,True,16806,5859,1,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
320,788150585577050112,Leo,None ,13.0,10.0,13.0,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True,6632,1439,3,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
321,788070120937619456,Bo,None ,11.0,10.0,11.0,golden retriever,0.735163,True,sussex spaniel,0.064897,True,labrador retriever,0.0477037,True,0,3779,1,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both ,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg
322,787810552592695296,Frank,None ,11.0,10.0,11.0,pug,0.362835,True,french bulldog,0.221864,True,english setter,0.0804183,True,9356,3369,2,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
323,787717603741622272,Tonks,puppo,13.0,10.0,13.0,german shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True,10998,3075,3,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
324,787322443945877504,Lincoln,None ,10.0,10.0,10.0,seat belt,0.747739,False,golden retriever,0.105703,True,dingo,0.0172568,False,8392,1924,1,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
325,786963064373534720,Rory,None ,12.0,10.0,12.0,golden retriever,0.915303,True,saluki,0.0462126,True,labrador retriever,0.0375041,True,28620,8832,1,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
326,786709082849828864,Logan,None ,75.0,10.0,75.0,pomeranian,0.467321,True,persian cat,0.122978,False,chow,0.102654,True,19557,6719,1,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
327,786664955043049472,None,None ,12.0,10.0,12.0,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True,11492,2834,1,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
328,786595970293370880,Dale,None ,11.0,10.0,11.0,pembroke,0.709512,True,cardigan,0.28717800000000004,True,chow,0.000570176,True,10123,3418,1,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
329,786363235746385920,Rizzo,doggo,13.0,10.0,13.0,golden retriever,0.929266,True,labrador retriever,0.0628667,True,saluki,0.00215669,True,11740,3873,1,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
330,786036967502913536,Scout,None ,11.0,10.0,11.0,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,great pyrenees,0.000917414,True,0,7800,1,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
331,785927819176054784,Lucy,None ,12.0,10.0,12.0,teddy,0.97207,False,toy poodle,0.00849262,True,chow,0.00288271,True,12223,3490,1,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
332,785639753186217984,Pinot,doggo/pupper,10.0,10.0,10.0,porcupine,0.978042,False,sea urchin,0.0061063,False,echidna,0.00544197,False,8405,2451,1,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously ,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg
333,785264754247995392,Doc,None ,12.0,10.0,12.0,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True,7807,1805,1,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg
334,785170936622350336,Hero,None ,11.0,10.0,11.0,seat belt,0.891193,False,eskimo dog,0.0274944,True,samoyed,0.0195303,True,13020,5362,2,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg
335,784431430411685888,Stormy,None ,12.0,10.0,12.0,miniature poodle,0.744819,True,toy poodle,0.243192,True,standard poodle,0.0109202,True,6124,1414,1,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg
336,783839966405230592,Riley,None ,13.0,10.0,13.0,quilt,0.333739,False,siamese cat,0.136245,False,three-toed sloth,0.117464,False,32303,11918,1,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg
337,783466772167098368,Finn,None ,11.0,10.0,11.0,chihuahua,0.789,True,miniature pinscher,0.115916,True,toy terrier,0.0362939,True,9082,2484,1,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg
338,783391753726550016,Godi,None ,13.0,10.0,13.0,norwegian elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,18133,6074,4,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg
339,783347506784731136,Kenny,None ,11.0,10.0,11.0,cardigan,0.611525,True,pembroke,0.368566,True,chihuahua,0.00332957,True,0,6172,1,Twitter for iPhone,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 ,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg
340,783334639985389568,Dave,None ,12.0,10.0,12.0,cardigan,0.593858,True,shetland sheepdog,0.13061099999999998,True,pembroke,0.100842,True,31422,12928,2,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg
341,782969140009107456,Cali,None ,12.0,10.0,12.0,seat belt,0.474292,False,golden retriever,0.17139300000000002,True,labrador retriever,0.110592,True,25915,8107,1,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg
342,782747134529531904,Deacon,doggo,11.0,10.0,11.0,golden retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,8024,1537,1,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg
343,782722598790725632,Penny,None ,10.0,10.0,10.0,irish setter,0.574557,True,golden retriever,0.339251,True,seat belt,0.0461082,False,18548,5945,1,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg
344,782305867769217024,Sampson,doggo,12.0,10.0,12.0,briard,0.5044270000000001,True,soft-coated wheaten terrier,0.390678,True,lhasa,0.0345955,True,17908,6140,1,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg
345,782021823840026624,Harper,None ,12.0,10.0,12.0,golden retriever,0.383223,True,cocker spaniel,0.16593,True,chesapeake bay retriever,0.118199,True,0,6869,1,Twitter for iPhone,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg
346,781955203444699136,Chipson,None ,11.0,10.0,11.0,pool table,0.179568,False,dining table,0.154396,False,microwave,0.0336905,False,11935,3701,1,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg
347,781661882474196992,None,None ,5.0,10.0,5.0,pembroke,0.438087,True,golden retriever,0.226954,True,collie,0.07065160000000001,True,11222,2981,1,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg
348,781524693396357120,None,None ,12.0,10.0,12.0,tennis ball,0.994712,False,chesapeake bay retriever,0.0035225,True,labrador retriever,0.000921439,True,22289,6102,1,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg
349,781163403222056960,None,None ,10.0,10.0,10.0,shetland sheepdog,0.973841,True,collie,0.0251876,True,border collie,0.000297311,True,10486,3003,1,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg
350,780931614150983680,None,puppo,13.0,10.0,13.0,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,23233,8081,1,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg
351,780858289093574656,Dash,None ,10.0,10.0,10.0,chesapeake bay retriever,0.488555,True,sussex spaniel,0.27165500000000004,True,kelpie,0.106913,True,7731,2194,1,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
352,780601303617732608,Hercules,None ,12.0,10.0,12.0,saint bernard,0.995143,True,cardigan,0.00304359,True,english springer,0.00104955,True,12969,3658,1,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
353,780543529827336192,None,None ,12.0,10.0,12.0,golden retriever,0.628312,True,labrador retriever,0.317365,True,tibetan mastiff,0.0122601,True,6762,1908,1,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well ,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg
354,780496263422808064,Bell,None ,12.0,10.0,12.0,pug,0.99731,True,brabancon griffon,0.00118563,True,french bulldog,0.000427989,True,0,4082,1,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg
355,780459368902959104,Bear,None ,11.0,10.0,11.0,great dane,0.382491,True,german shepherd,0.312026,True,bull mastiff,0.0332719,True,5673,1174,1,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
356,780192070812196864,None,None ,11.0,10.0,11.0,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,9350,2459,1,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
357,779834332596887552,Scout,None ,11.0,10.0,11.0,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,great pyrenees,0.000917414,True,20385,7800,1,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
358,779377524342161408,None,pupper,12.0,10.0,12.0,sundial,0.17092100000000002,False,cash machine,0.0603586,False,maze,0.0549814,False,9469,3422,1,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg
359,778990705243029504,Jay,None ,11.0,10.0,11.0,cocker spaniel,0.7153510000000001,True,labrador retriever,0.207056,True,chihuahua,0.0285194,True,21508,8003,2,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
360,778624900596654080,Penny,None ,11.0,10.0,11.0,airedale,0.786089,True,irish terrier,0.121488,True,lakeland terrier,0.0146031,True,5000,1115,2,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
361,778396591732486144,None,None ,10.0,10.0,10.0,hippopotamus,0.581403,False,doormat,0.152445,False,sea lion,0.0263643,False,0,13455,1,Twitter for iPhone,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 ,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg
362,778383385161035776,Nala,None ,13.0,10.0,13.0,collie,0.345266,True,borzoi,0.312823,True,border collie,0.213011,True,6255,1210,1,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
363,778286810187399168,Stanley,None ,11.0,10.0,11.0,boston bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,11154,3635,1,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
364,778039087836069888,None,pupper,12.0,10.0,12.0,german shepherd,0.717776,True,malinois,0.111175,True,norwegian elkhound,0.0588024,True,9095,2890,2,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg
365,778027034220126208,Sophie,pupper,27.0,10.0,27.0,clumber,0.946718,True,cocker spaniel,0.0159499,True,lhasa,0.00651911,True,7033,1782,1,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
366,777885040357281792,Wesley,None ,3.0,10.0,3.0,afghan hound,0.123529,True,basset,0.119682,True,siberian husky,0.108709,True,6816,1808,1,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
367,777684233540206592,None,None ,12.0,10.0,12.0,cocker spaniel,0.253442,True,golden retriever,0.16285,True,otterhound,0.110921,True,12040,3242,1,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg
368,777641927919427584,Arnie,None ,12.0,10.0,12.0,golden retriever,0.964929,True,labrador retriever,0.0115837,True,refrigerator,0.00749862,False,0,4666,1,Twitter for iPhone,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 ,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg
369,777189768882946048,Jeffrey,None ,12.0,10.0,12.0,chihuahua,0.988412,True,mexican hairless,0.00417722,True,hog,0.00150658,False,15339,4758,2,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg
370,776819012571455488,None,pupper,13.0,10.0,13.0,chihuahua,0.346545,True,dalmatian,0.166246,True,toy terrier,0.117502,True,0,15101,3,Twitter for iPhone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 ,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg
371,776813020089548800,Solomon,None ,12.0,10.0,12.0,toy poodle,0.51661,True,miniature poodle,0.255033,True,standard poodle,0.168989,True,5230,1326,1,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg
372,776113305656188928,Sampson,pupper,11.0,10.0,11.0,mousetrap,0.777468,False,black widow,0.0939402,False,paddlewheel,0.0174919,False,12588,4773,1,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg
373,776088319444877312,None,None ,10.0,10.0,10.0,web site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,1967,166,3,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg
374,775842724423557120,Blue,None ,12.0,10.0,12.0,chow,0.520022,True,bath towel,0.0287747,False,french bulldog,0.0259901,True,12556,2940,2,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg
375,775733305207554048,Anakin,doggo,11.0,10.0,11.0,long-horned beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros beetle,0.0278061,False,14816,4396,1,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg
376,775729183532220416,None,None ,13.0,10.0,13.0,web site,0.989407,False,hand-held computer,0.00213902,False,menu,0.00211536,False,13836,5011,1,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg
377,775364825476165632,Finley,doggo,11.0,10.0,11.0,beagle,0.571229,True,chihuahua,0.175257,True,pembroke,0.034306300000000005,True,7966,3262,3,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg
378,775085132600442880,Tucker,None ,13.0,10.0,13.0,chow,0.316565,True,golden retriever,0.241929,True,pomeranian,0.157524,True,16642,5187,1,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him ,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg
379,774639387460112384,Sprinkles,None ,10.0,10.0,10.0,walker hound,0.6275930000000001,True,basenji,0.128705,True,ibizan hound,0.126282,True,7191,1905,1,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg
380,774314403806253056,None,None ,14.0,10.0,14.0,eskimo dog,0.5960449999999999,True,siberian husky,0.223067,True,saluki,0.0363247,True,23300,6124,3,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg
381,773985732834758656,Winnie,pupper,11.0,10.0,11.0,giant panda,0.451149,False,fur coat,0.148001,False,pug,0.10957,True,11497,4254,4,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg
382,773704687002451968,Loki,None ,12.0,10.0,12.0,silky terrier,0.324251,True,yorkshire terrier,0.18121,True,airedale,0.133436,True,7071,1797,2,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg
383,773670353721753600,Shakespeare,None ,10.0,10.0,10.0,old english sheepdog,0.969311,True,maltese dog,0.013243,True,soft-coated wheaten terrier,0.00485731,True,5691,1419,1,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg
384,773547596996571136,Chelsea,pupper,11.0,10.0,11.0,norwegian elkhound,0.372202,True,chesapeake bay retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,23623,6746,1,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
385,773247561583001600,Chip,None ,10.0,10.0,10.0,seat belt,0.713588,False,miniature pinscher,0.08336879999999999,True,brabancon griffon,0.0756961,True,10077,3516,1,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg
386,772615324260794368,Gromit,None ,10.0,10.0,10.0,dalmatian,0.556595,True,whippet,0.151047,True,american staffordshire terrier,0.0964355,True,0,3692,1,Twitter for iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 ,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg
387,772581559778025472,None,None ,10.0,10.0,10.0,newfoundland,0.574345,True,border collie,0.128352,True,saint bernard,0.0594755,True,6925,1846,3,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 ,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg
388,772193107915964416,Willem,pupper,12.0,10.0,12.0,pembroke,0.367945,True,chihuahua,0.223522,True,pekinese,0.164871,True,6417,1512,1,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg
